datetime,open,high,low,close,volume,Ticker
2020-09-18,202.80000,203.64999,196.25,200.39000,55225300,MSFT
2020-09-21,197.19000,202.71001,196.38000,202.53999,39839700,MSFT
2020-09-22,205.059998,208.10001,202.080002,207.42000,33517100,MSFT
2020-09-23,207.89999,208.10001,200.029999,200.59000,30803800,MSFT
2020-09-24,199.85001,205.57001,199.20000,203.19000,31202500,MSFT
2020-09-25,203.55000,209.039993,202.53999,207.82001,29437300,MSFT
2020-09-28,210.88000,212.57001,208.059998,209.44000,32004900,MSFT
2020-09-29,209.35001,210.070007,206.81000,207.25999,24221900,MSFT
2020-09-30,207.73000,211.98000,206.53999,210.33000,33829100,MSFT
2020-10-01,213.49001,213.99001,211.32001,212.46001,27158400,MSFT
2020-10-02,208,210.99001,205.53999,206.19000,33154800,MSFT
2020-10-05,207.22000,210.41000,206.98000,210.38000,21331600,MSFT
2020-10-06,208.82001,210.17999,204.82001,205.91000,28554300,MSFT
2020-10-07,207.059998,210.11000,206.72000,209.83000,25681100,MSFT
2020-10-08,210.50999,211.19000,208.32001,210.58000,19925800,MSFT
2020-10-09,211.23000,215.86000,211.23000,215.81000,26458000,MSFT
2020-10-12,218.78999,223.86000,216.81000,221.39999,40461400,MSFT
2020-10-13,222.72000,225.21001,220.42999,222.86000,28950800,MSFT
2020-10-14,223,224.22000,219.13000,220.86000,23421700,MSFT
2020-10-15,217.10001,220.36000,216.0099945,219.66000,22733100,MSFT
2020-10-16,220.14999,222.28999,219.32001,219.66000,26057900,MSFT
2020-10-19,220.42000,222.30000,213.72000,214.22000,27625800,MSFT
2020-10-20,215.80000,217.37000,213.089996,214.64999,22753500,MSFT
2020-10-21,213.12000,216.92000,213.12000,214.80000,22724900,MSFT
2020-10-22,213.92999,216.059998,211.70000,214.89000,22351500,MSFT
2020-10-23,215.029999,216.28000,213.16000,216.23000,18879600,MSFT
2020-10-26,213.85001,216.34000,208.10001,210.080002,37111600,MSFT
2020-10-27,211.59000,214.67000,210.33000,213.25,36700300,MSFT
2020-10-28,207.67000,208.84000,202.10001,202.67999,51195600,MSFT
2020-10-29,204.070007,207.36000,203.37000,204.72000,31432600,MSFT
2020-10-30,203.5,204.28999,199.62000,202.47000,36953700,MSFT
2020-11-02,204.28999,205.28000,200.12000,202.33000,30842200,MSFT
2020-11-03,203.89000,208.12000,203.12000,206.42999,27512000,MSFT
2020-11-04,214.020004,218.32001,212.42000,216.39000,42311800,MSFT
2020-11-05,222.039993,224.12000,221.14999,223.28999,36080100,MSFT
2020-11-06,222.25999,224.36000,218.029999,223.72000,25231900,MSFT
2020-11-09,224.44000,228.12000,217.88000,218.39000,44395000,MSFT
2020-11-10,214.5,216.5,209.72000,211.0099945,44045100,MSFT
2020-11-11,212.39000,218.039993,212.20000,216.55000,29440800,MSFT
2020-11-12,217.21001,219.11000,214.46001,215.44000,21593900,MSFT
2020-11-13,216.36000,217.42000,214.16000,216.50999,18621100,MSFT
2020-11-16,214.87000,217.74001,214.52000,217.23000,24953300,MSFT
2020-11-17,216.10001,217.67999,214.080002,214.46001,24154100,MSFT
2020-11-18,213.64999,215.17000,210.92999,211.080002,28372800,MSFT
2020-11-19,211.38000,213.029999,209.92999,212.42000,24792700,MSFT
2020-11-20,212.20000,213.28999,210,210.39000,22843100,MSFT
2020-11-23,210.95000,212.28999,208.16000,210.11000,25683500,MSFT
2020-11-24,209.59000,214.25,208.86000,213.86000,33979700,MSFT
2020-11-25,215.11000,215.28999,212.46001,213.87000,21012900,MSFT
2020-11-27,214.85001,216.27000,214.039993,215.23000,14512200,MSFT
